Require_num,Job_description
招1人,一、招聘岗位：加油站站长二、岗位职责1.组织和领导全站员工开展各项经营、管理、服务工作。2.做好加油站营销策略的制定、站级促销活动的展开、销售价格的执行。3.负责加油站的现场工作。日常巡查，带领员工做好加油站设备设施的清洁保养，解决现场客户投诉，保障加油站正常有序的运营。4.负责加油站的各项基础管理管理工作。进销存管理。领导会计做好各方面账务。5.完成上级交办的其他工作。三、任职条件1.出任过管理岗位，有加油站从业经验优先考虑。有物流运输相关从业经验也可；2.有一定的领导能力和团队凝聚力，能以身作则；3.具有较强的执行力、沟通协调能力、解决问题能力和服务意识；4.高中及以上学历；5.年龄35周岁以下。6、有驾驶证C证，有私家车。（因偶尔外出需要）四、待遇月薪5000—8000元（包含按业绩分红）。外出可报销油款等费用。五、工作时间站长为管理岗位，但是要参加早上7点的早会。所以每日工作时间是7点至18点。中午餐免费在公司吃。每个月3天选休假期，时间自由安排。春节和个别传统节日有假期。五、工作地点襄阳市南漳县龙华大道华新大桥浩天加油站办公楼工作前景：我公司自成立12年以来一直以实业为主，经营的项目不止加油站，晋升的岗位也经常会有。我公司CEO是90后，公司内部好沟通，制度少，工作靠自觉，工作高效，。欢迎有志青年来我公司，共同发展和进步。
招4人,岗位职责：1、负责学生的思想政治工作及教学、教研等方面的工作；2、承担两门以上课程的讲授任务，组织课堂讨论；3、指导学生实习、社会调查、毕业设计等工作；4、承担课程辅导和答疑，作业和考卷批改等工作；5、协助实验室的建设工作，组织和指导实验与实习教学工作；6、参加编写、审议新教材和教学参考书，主持或参与教学方法研究；7、参加学术活动撰写学术报告；8、参与教学改革的研究或改革试点工作，为教学研究新思路、新方法提供建议；9、完成教学部门主任安排的其他任务。任职资格：1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。
招若干,有大专及以上学历，有特殊教育，学前教育，康复专业，心理学，幼教，康复专业大专以上学历的，应届毕业生优先考虑相关实习经验的优先考虑致力于儿童康复事业的
招2人,任职资格：1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作时间：
招2人,"薪酬:基本薪酬+出场津贴+业务提成工作年限:1年专业:不限,教育类心理学,退伍军人优先，有拓展培训师证优先工作时间:单休或工作时间视项目而定,有补休岗位职责：1、经过公司统一培训后，负责公司体验式培训的授课实施；2、根据客户需求，协助销售进行客户洽谈；3、掌握多种团建项目及游戏，具备各种活动掌控能力；4、项目前期物料准备、负责确保学员、活动基地、器材的安全；5、负责客户体验式培训、亲子活动、企业团建等活动的组织实施和效果反馈；6、辅助教练完成当天拓展培训活动的执行并做好后勤保障工作；7、活动结束后辅助教练完成设备的整理、入库等工作；8、严格遵守拓展培训行业准则，履行公司委托的培训安排。任职资格：1、身体素质好，喜爱户外活动，热爱培训事业；2、有军事训练、体育、拓展训练、旅游相关经验，退伍士兵从业者优先；3、具有良好的沟通协调能力、优秀的表达能力、善于调动现场气氛，能够激发学员参与热情，服务意识强；4、周末、节假日空余时间充足，能及时到岗；5、有良好的团队配合意识、大局意识，服从公司分配的工作安排。6、有耐心,喜欢和孩子相处7、热爱教育,愿意学习与成长8、有团队协作精神,具备一定写作能力9、有1~2个自己的爱好优先,比如艺术、历史、自然、音乐、地理等有。想来的详聊。"
招5人,工作内容：熟悉器械、场地、野外、室内、水上等各种项目的操作流程职位要求：具备管理学、组织行为学、人力资源开发及培训技术、心理学、教育学的理论和专业知识。能够灵活运用团队搭建原理与技巧。工作时间：长期全国性出差军人优先
招2人,"岗位职责：对会员进行心理辅助治疗；任职资格：1.较强的洞察力和分析能力,为人宽和,有责任心有亲和力,善于人际沟通,有团队合作意识；2.心理学、教育学相关专业优先3.工作踏实肯干,经验丰富、专业技术水平高；4.细心、有耐心，有较强的亲和力和沟通表达能力，具备良好的服务意识，表达能力强，有较强的说服力逻辑推理能力及判断分析能力，通过面谈为咨询者提供咨询与辅导5.热爱心理咨询事业，并认同公司文化；6.具备良好的语言表达、协调、应急处理、逻辑思维等能力。工作时间：9点-18点"
招10人,1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作地点：北濠桥校区港闸校区通州校区兴仁校区有意者可以直接电联资源工作就近分配
招5人,具有丰富的教学经验和一定的教学研究工作经验；具备教育心理学知识，较强的授课能力；具有很强的中文表达能力，普通话标准，口齿伶俐；具有较强的亲和力，讲课生动活泼，知识面宽广；热爱教育事业，工作积极主动、责任心强。
招1人,任职资格：1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、具备教育心理学知识，较强的授课能力；4、具有很强的中文表达能力，普通话标准，口齿伶俐；5、具有较强的亲和力，讲课生动活泼，知识面宽广；6、热爱教育事业，工作积极主动、责任心强。工作时间：周一至周五下午16:00以后周六周日全天
招2人,任职资格：1、大专及以上学历，师范类院校毕业优先；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作时间：一周40小时
招5人,岗位职责：1、负责学生的教学、教研等方面的工作；1、师范类院校毕业择优录取；2、具有丰富的教学经验和一定的教学研究工作经验；3、具备教育心理学知识，较强的授课能力；4、具有较强的亲和力，讲课生动活泼；5、热爱教育事业，工作积极主动、责任心强。工作时间：工作日半日制，周末全日制，每周安排统休一天
招2人,任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有2年以上幼教教学经验者优先考虑；3、具有一定的管理经验，亲和力强；4、熟悉儿童生活习性，了解儿童心理；5、具有一定的文艺表演能力，普通话标准，口齿伶俐；6、热爱教育事业，工作积极主动、责任心强。工作时间：
招2人,岗位职责：1、语言组织能力强2、活泼、开朗、热情、有爱心、喜欢小朋友，欢迎幼儿教育相关专业的应届生应聘，中心将提供完善的指导师培训任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业应届毕业生2.会简单编程优先考虑
招20人,1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作地点：北濠桥校区港闸校区通州校区兴仁校区有意者可以直接电联资源工作就近分配
