Job_name,Company,Region,Salary,Job_Category,Welfare,Edu_require,Experience,Require_num,Job_description
石湾|IQC来料检验员,惠州市银之优品电子有限公司,博罗,3500-5000元/月,质控/安防,"求职保障,包吃,包住",不限,不限,招2人,IQC，负责来料检验，有电子厂工作经验优先
石湾城区|造像3D设计师,惠州市菩慧铜雕有限责任公司,博罗,面议,美术/设计/创意,"包吃,包住,加班补助",高中,1-2年,招1人,工作内容：2-3年精修模型经验、工艺品模型、人像模型、佛像模型能力者优先职位要求：高中以上学历、精通3DMAX等设计软件、头脑灵活，接受能力强、有责任心。
柏塘|养殖人员,百润实业,博罗,面议,农/林/牧/渔业,None,不限,不限,招3人,岗位职责：1、负责动物亲体培养、繁殖、苗种培养；2、负责动物培育、养殖过程中的病害防治；3、动物培育过程中的饲料配制；4、定期跟踪各种禽畜的生长情况；5、定期向领导汇报养殖场的情况。任职资格：1、了解或熟悉禽畜、水产动物养殖技术，专业知识扎实；2、具有从事养殖工作经验；3、勤劳，工作主动，责任心强，乐于从事生物养殖技术工作。工作时间：
石湾城区|经理助理,广东名巢实业投资有限公司,博罗,3000-5000元/月,人事/行政/后勤,五险一金,本科,不限,招若干,要求：男生，25至35岁对工作有热情，有责任心！懂策划计划，行政管理。
石湾|惠州市爱身堂美容服务会所,惠州市爱身堂美容服务有限公司,博罗,面议,美容/美发,"包住,包吃",不限,1年以下,招10人,工作内容：美容技术手法职位要求：能吃苦耐劳，工作认真，有责任心，年龄18-35周岁，身高160以上。工作时间：两班制；早班9.00-6.00，晚班1.00-22.00
博罗县|销售业务经理,惠州市冠丰隆拉链有限公司,博罗,面议,销售,"包吃,包住,房补",大专,不限,招若干人,有驾照，男女不限，能筹组销售团队，制订有销售管理制度，有手袋箱包厂经验者优先
柏塘|蔬果种植员,百润实业,博罗,面议,农/林/牧/渔业,None,不限,不限,招1人,岗位职责：1、负责蔬菜种植，果树种植；2、基地现场维护与管理；3、生产计划安排；4、对相关人员的技术指导。任职资格：1、男女不限，年龄：28-55岁；2、具有农学或蔬菜种植、果树种植相关工作经验优先；3、具有深厚的粮食、蔬菜种植技术、果树种植技术，有农艺师资格证书者优先；4、理解绿色蔬菜定义，根据相关要求控制选种，育苗，肥料，农药及合理耕种；5、熟悉现代化数字农业、温室大棚的种植等相关绿色农业生态体系。工作时间：
石湾|钢琴老师,博罗县石湾镇哆来米琴行,博罗,4500-9000元/月,教育培训,"包吃,包住,加班补助",大专,1-2年,招1人,1、大专及以上学历，音乐相关专业毕业；2、有一年以上钢琴教学经验3、能管理琴行兼招生。4、长期稳定者优先考虑。
集美区|急招数学老师+高薪待遇好,尖信（厦门）教育咨询有限公司,厦门,3000-6000元/月,教师/助教,"五险一金,加班补助",不限,不限,招5人,岗位职责：1、负责学生的思想政治工作及教学、教研等方面的工作；2、承担两门以上课程的讲授任务，组织课堂讨论；3、指导学生实习、社会调查、毕业设计等工作；4、承担课程辅导和答疑，作业和考卷批改等工作；5、协助实验室的建设工作，组织和指导实验与实习教学工作；6、参加编写、审议新教材和教学参考书，主持或参与教学方法研究；7、参加学术活动撰写学术报告；8、参与教学改革的研究或改革试点工作，为教学研究新思路、新方法提供建议；9、完成教学部门主任安排的其他任务。任职资格：1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。
孙坂路|幼师,厦门市集美区高铭兴文具店,厦门,2500-3500元/月,幼教/早教,"包吃,包住,周末双休,加班补助,五险一金",不限,不限,招2人,岗位职责：1、负责幼儿园的教育指导工作；任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、热爱教育事业，工作积极主动、责任心强。工作时间：7.30--17.30
孙坂路|幼教老师,厦门市集美区舒涵幼儿园,厦门,2500-3500元/月,幼教/早教,"包住,周末双休,五险一金,话补,包吃",中专,1-2年,招2人,岗位职责：1、协助幼儿园内的教育教学工作；2、负责幼儿园的家庭教育指导工作；3、收集、整理家园教育资料，并及时归档。任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有1年以上幼教教学经验者优先考虑；3、亲和力强；4、熟悉儿童生活习性，了解儿童心理；5、具有一定的文艺表演能力，普通话标准，口齿伶俐；6、热爱教育事业，工作积极主动、责任心强。工作时间：周一至周五7:30-17:30
集美区|幼教/助教,厦门哆瑞梦教育咨询有限公司,厦门,3000-6000元/月,幼教/早教,"五险一金,包吃,周末双休,年底双薪",大专,不限,招2人,工作内容：负责幼儿一日活动流程，协助主课老师的工作职位要求：1.熟悉儿童心理学，热爱幼教行业。2.有从事蒙特梭利教育者优先考虑。工作时间：8：00--17：00
同集南路|少儿美术,厦门市罗弗教育服务有限公司,厦门,3000-6000元/月,美编/美术设计,None,大专,不限,招若干人,1、美术专业院校相关，熟悉少儿美术教育心理学，有爱心，责任心；2、有扎实的专业知识、良好的语言表达、学习理解能力和团队协作精神；3、有培训机构教学经验者优先；
集美万达|项目社工五险一金,厦门市思明区欣立社工服务中心,厦门,4000-5500元/月,社会工作者/社工,"五险一金,周末双休,年底双薪",大专,不限,招5人,一、任职要求1、大专及以上相关学历（社会工作、社会学、心理学、教育学、中文新闻学、广告传播、市场营销以及相关专业），具有实务工作经验或持有社工证、心理咨询师证者优先考虑；2、认同机构“为青少年营造友善成长环境”的使命；3、有上进心，能够不断学习专业知识，努力提升自己；4、有执行力，不推脱不找借口，及时完成任务；5、有热情，愿意承担社会责任，与机构共同致力于社会问题的改善。二、职位描述1.根据机构项目要求，整合各类资源，开展社区营造或青少年服务；2.如实汇报工作当中的困境和难点，并提出建设性建议，与同工一同设计解决方案；3.与同工共同指定年、月、周工作计划并执行；4.阶段性开展项目的总结和梳理，并连同合作方进行改进和提升；5.项目开展过程中的文案书写；6.其他机构交待的工作。正式员工薪酬福利：1、薪资：4500-6000元（含五险一金），多劳多得。2、其他福利：年终十三薪、节日福利、高温补贴、生日红包、继续教育与培训、购买商业意外险、体检等3、每月小组团建，每季度机构团建，每年度机构大团建。4、五天八小时工作制，享有国家法定节假日。5、工作满一年享受工龄补贴及带薪年假。
莲前西路|播音主持老师+五险,厦门贝蕾特文化传播有限公司,厦门,面议,教师/助教,饭补,大专,不限,招2人,工作内容：对孩子进行专业的播音主持授课，能积极引导、培养学生的少儿播音主持兴趣，课下积极的与家长进行及时沟通衔接等；职位要求：1、具备教育心理学知识，热爱艺术教育事业；2、富有亲和力、爱心、责任心、耐心；3、从事过少儿播音主持相关工作或受过专业知识的教育；4、大专以上相关专业，专业知识扎实，有教学经验者优先。薪资福利：薪资待遇：底薪+课时费+福利+定期部门活动+年假+寒暑假
莲花五村|特教老师,厦门爱雨人教育咨询有限公司,厦门,4000-8000元/月,教师/助教,"五险一金,包住,周末双休",中专,不限,招10人,岗位职责：1、参与教学改革的研究或改革试点工作，为教学研究新思路、新方法提供建议；2、完成教学部门主任安排的其他任务。任职资格：1、具备教育心理学知识，较强的授课能力；2、具有很强的中文表达能力，普通话标准，口齿伶俐；3、具有较强的亲和力，讲课生动活泼，知识面宽广；4、热爱教育事业，工作积极主动、责任心强。工作时间：正常工作日
海沧生…|社保升级专员5K+海沧,中国人寿保险股份有限公司厦门市海沧区支公司,厦门,4500-8000元/月,人事专员/助理,"周末双休,年底双薪",不限,不限,招5人,职位描述任职资格：年龄不限，高中/中专以上学历，形象好，表达能力强，有责任心，能吃苦耐劳。1、公司提供全方位的岗前培训，内容包括：如何开发客户、成交面谈技巧、销售心理学、热销产品及理财规划师课程等。2、公司在你每一步成长的过程当中都会有专人跟进辅导，提供一定的客户资源，由主管一对一辅导，有师傅一对一带领开展业务。职业规划：公司提供公平晋升通道透明，公正，公开的考核制度，可以让您的职业规划的更加清晰，从业务员到主管，从主管到经理，无需拉关系走后门，凭靠自己努力即可。时间：周一到周五上午8:30-11:00为早会时间，下午自行安排。周末双休（实行国家法定假期休假待遇）
